Agreement,The biggest risk of public WiFis are the potential for data interception.,The biggest risk of public WiFi is the potential for data interception.
Agreement,One of the biggest threats have been the possibility of identity theft.,One of the biggest threats has been the possibility of identity theft.
Agreement,"Public networks, where data is not encrypted, poses many dangers.","Public networks, where data is not encrypted, pose many dangers."
Agreement,Everyone using open WiFi need to be aware of the risks.,Everyone using open WiFi needs to be aware of the risks.
Agreement,A user who connect to insecure WiFi can have their data compromised.,A user who connects to insecure WiFi can have their data compromised.
Agreement,Neither the hotspot nor the users realizes the security gap.,Neither the hotspot nor the users realize the security gap.
Agreement,Either the password or the firewall settings needs to be strengthened.,Either the password or the firewall settings need to be strengthened.
Agreement,"The cafe with the free internet attracts many people, but it also have risks.","The cafe with the free internet attracts many people, but it also has risks."
Agreement,There's several ways that hackers can exploit public WiFi.,There are several ways that hackers can exploit public WiFi.
Agreement,Not every WiFi hotspots has adequate security measures in place.,Not every WiFi hotspot has adequate security measures in place.
